source_file,record_count,processed_date
PA_violations_20250928_081704.csv,1,2026-02-01
MD_violations_20250920_081732.csv,1,2026-02-01
VA_violations_20251128_082209.csv,1,2026-02-01
MD_violations_20251125_082252.csv,1,2026-02-01
VA_violations_20250823_081801.csv,1,2026-02-01
PA_violations_20251201_082527.csv,1,2026-02-01
VA_violations_20260118_082143.csv,1,2026-02-01
VA_violations_20251218_082336.csv,1,2026-02-01
PA_violations_20251117_082326.csv,1,2026-02-01
PA_violations_20251005_081712.csv,1,2026-02-01
VA_violations_20260126_082705.csv,1,2026-02-01
PA_violations_20251029_082130.csv,1,2026-02-01
PA_violations_20251101_081813.csv,1,2026-02-01
VA_violations_20251112_082222.csv,1,2026-02-01
MD_violations_20251123_081926.csv,1,2026-02-01
VA_violations_20250817_081943.csv,1,2026-02-01
PA_violations_20260124_082141.csv,1,2026-02-01
PA_violations_20251223_082424.csv,1,2026-02-01
VA_violations_20260120_082639.csv,1,2026-02-01
VA_violations_20250907_081653.csv,1,2026-02-01
VA_violations_20250810_084818.csv,1,2026-02-01
VA_violations_20251027_082152.csv,1,2026-02-01
PA_violations_20251107_082126.csv,1,2026-02-01
MD_violations_20250908_082154.csv,1,2026-02-01
PA_violations_20251106_082154.csv,1,2026-02-01
MD_violations_20251017_082110.csv,1,2026-02-01
MD_violations_20250915_082030.csv,1,2026-02-01
VA_violations_20250920_081732.csv,1,2026-02-01
PA_violations_20260103_082126.csv,1,2026-02-01
MD_violations_20260116_082433.csv,1,2026-02-01
PA_violations_20251014_081923.csv,1,2026-02-01
MD_violations_20250914_081719.csv,1,2026-02-01
VA_violations_20260121_082629.csv,1,2026-02-01
MD_violations_20250924_082036.csv,1,2026-02-01
PA_violations_20250810_084818.csv,1,2026-02-01
VA_violations_20251113_082137.csv,1,2026-02-01
PA_violations_20251006_082049.csv,1,2026-02-01
MD_violations_20260120_082639.csv,1,2026-02-01
MD_violations_20250805_085948.csv,1,2026-02-01
MD_violations_20260101_082334.csv,1,2026-02-01
PA_violations_20251112_082222.csv,1,2026-02-01
MD_violations_20251225_082250.csv,1,2026-02-01
VA_violations_20251216_082435.csv,1,2026-02-01
VA_violations_20250916_082049.csv,1,2026-02-01
PA_violations_20251215_082639.csv,1,2026-02-01
VA_violations_20251117_082326.csv,1,2026-02-01
MD_violations_20250923_082008.csv,1,2026-02-01
MD_violations_20250930_082112.csv,1,2026-02-01
VA_violations_20260113_082503.csv,1,2026-02-01
VA_violations_20250829_081942.csv,1,2026-02-01
MD_violations_20250807_085914.csv,1,2026-02-01
PA_violations_20250827_082010.csv,1,2026-02-01
PA_violations_20251222_082453.csv,1,2026-02-01
MD_violations_20250813_085603.csv,1,2026-02-01
MD_violations_20251231_082351.csv,1,2026-02-01
VA_violations_20260101_082334.csv,1,2026-02-01
MD_violations_20250909_082048.csv,1,2026-02-01
PA_violations_20260107_082450.csv,1,2026-02-01
VA_violations_20251214_082040.csv,1,2026-02-01
MD_violations_20251011_081742.csv,1,2026-02-01
PA_violations_20251110_082324.csv,1,2026-02-01
VA_violations_20251203_082316.csv,1,2026-02-01
MD_violations_20251029_082130.csv,1,2026-02-01
PA_violations_20250905_081944.csv,1,2026-02-01
MD_violations_20251121_082224.csv,1,2026-02-01
VA_violations_20251205_082216.csv,1,2026-02-01
PA_violations_20250824_081744.csv,1,2026-02-01
VA_violations_20250827_082010.csv,1,2026-02-01
VA_violations_20251228_082136.csv,1,2026-02-01
VA_violations_20251108_081844.csv,1,2026-02-01
VA_violations_20260109_082500.csv,1,2026-02-01
PA_violations_20250803_152951.csv,1,2026-02-01
PA_violations_20251212_082403.csv,1,2026-02-01
VA_violations_20250910_082008.csv,1,2026-02-01
MD_violations_20251220_082040.csv,1,2026-02-01
PA_violations_20250816_081918.csv,1,2026-02-01
VA_violations_20250821_082038.csv,1,2026-02-01
MD_violations_20251012_081742.csv,1,2026-02-01
VA_violations_20250825_082219.csv,1,2026-02-01
VA_violations_20251026_081818.csv,1,2026-02-01
VA_violations_20250917_081946.csv,1,2026-02-01
VA_violations_20260102_082359.csv,1,2026-02-01
PA_violations_20251013_082150.csv,1,2026-02-01
PA_violations_20251208_082545.csv,1,2026-02-01
MD_violations_20251114_082102.csv,1,2026-02-01
MD_violations_20251203_082316.csv,1,2026-02-01
PA_violations_20251213_082007.csv,1,2026-02-01
MD_violations_20260104_082154.csv,1,2026-02-01
VA_violations_20250922_082113.csv,1,2026-02-01
MD_violations_20251026_081818.csv,1,2026-02-01
VA_violations_20251119_082121.csv,1,2026-02-01
MD_violations_20251009_082028.csv,1,2026-02-01
PA_violations_20250815_082120.csv,1,2026-02-01
MD_violations_20250814_085501.csv,1,2026-02-01
PA_violations_20251129_082013.csv,1,2026-02-01
PA_violations_20250830_081735.csv,1,2026-02-01
PA_violations_20250922_082113.csv,1,2026-02-01
PA_violations_20251204_082400.csv,1,2026-02-01
MD_violations_20251018_081824.csv,1,2026-02-01
MD_violations_20251227_082123.csv,1,2026-02-01
MD_violations_20250901_082208.csv,1,2026-02-01
VA_violations_20260127_082737.csv,1,2026-02-01
PA_violations_20251210_082325.csv,1,2026-02-01
PA_violations_20260125_082201.csv,1,2026-02-01
MD_violations_20251229_082605.csv,1,2026-02-01
VA_violations_20251010_082027.csv,1,2026-02-01
PA_violations_20250909_082048.csv,1,2026-02-01
PA_violations_20251109_081749.csv,1,2026-02-01
VA_violations_20251101_081813.csv,1,2026-02-01
MD_violations_20251214_082040.csv,1,2026-02-01
VA_violations_20260105_082730.csv,1,2026-02-01
PA_violations_20251001_082047.csv,1,2026-02-01
MD_violations_20250810_084818.csv,1,2026-02-01
VA_violations_20251013_082150.csv,1,2026-02-01
MD_violations_20251127_082329.csv,1,2026-02-01
VA_violations_20260131_082420.csv,1,2026-02-01
VA_violations_20250811_085717.csv,1,2026-02-01
PA_violations_20251206_082005.csv,1,2026-02-01
PA_violations_20251105_082119.csv,1,2026-02-01
